id,release_date,movie,production_budget,domestic_gross,worldwide_gross,profit,profit_margin,domestic_profit_margin,cost_revenue_ratio_in_%
43,2018-08-03,Christopher Robin,75000000,99215042,197504758,122504758,0.6202623128704575,0.24406623745621153,132.28672266666666
45,2018-12-19,Mary Poppins Returns,130000000,171958438,341528518,211528518,0.619358287380265,0.2440033678370584,132.27572153846154
89,2014-12-19,Annie,65000000,85911262,139829625,74829625,0.5351485781357134,0.24340536401385887,132.1711723076923
78,2003-11-07,Love Actually,45000000,59472278,248505300,203505300,0.8189173430103904,0.24334494131870987,132.16061777777776
18,2016-03-25,Batman v Superman: Dawn of Justice,250000000,330360194,867500281,617500281,0.7118156553081277,0.24325023250228506,132.1440776
75,2008-04-11,Street Kings,20000000,26418667,65457811,45457811,0.6944596879354856,0.24295953312103144,132.093335
22,2005-06-22,Herbie: Fully Loaded,50000000,66010682,144110682,94110682,0.6530444564824139,0.24254683507132982,132.021364
16,2007-10-19,30 Days of Night,30000000,39568996,80276156,50276156,0.6262900281373712,0.24183064943068053,131.89665333333335
30,2010-03-26,How to Train Your Dragon,165000000,217581232,494870992,329870992,0.6665797699453759,0.24166253457007725,131.86741333333333
22,2009-10-02,A Serious Man,7000000,9228788,30360570,23360570,0.7694377938227115,0.24150386811355945,131.83982857142857
90,2011-08-12,Glee: The 3D Concert Movie,9000000,11862398,17462398,8462398,0.48460686785400264,0.2413001148671626,131.80442222222223
58,2005-08-31,The Constant Gardener,25500000,33579798,86301599,60801599,0.7045245940344629,0.24061484824893825,131.68548235294116
7,2015-11-06,The Peanuts Movie,99000000,130178411,250091610,151091610,0.6041450570852817,0.23950523562620532,131.49334444444446
10,2012-02-10,Journey 2: The Mysterious Island,79000000,103860290,318146162,239146162,0.7516864591313221,0.23936280170217125,131.46872151898734
23,2010-07-30,Get Low,7000000,9176933,10828305,3828305,0.3535460997820065,0.23721792455060967,131.09904285714288
24,2009-12-11,A Single Man,7000000,9176000,28142379,21142379,0.7512648095599878,0.23714036617262424,131.0857142857143
48,2008-10-31,Zack and Miri Make a Porno,24000000,31457946,36856306,12856306,0.34882242403782954,0.23707669915893428,131.074775
53,2001-05-25,Pearl Harbor,151500000,198539855,449239855,297739855,0.6627636699775892,0.2369290286829312,131.0494092409241
64,2018-01-19,12 Strong,35000000,45819713,71118378,36118378,0.5078627918088908,0.2361366383940467,130.9134657142857
65,2009-01-23,Underworld 3: Rise of the Lycans,35000000,45802315,89102315,54102315,0.6071931464406958,0.2358464850521202,130.86375714285714
34,2006-06-16,The Lake House,40000000,52330111,114830111,74830111,0.6516593108579333,0.23562172455548586,130.8252775
72,2010-04-01,Clash of the Titans,125000000,163214888,493214888,368214888,0.746560772918112,0.2341384935423293,130.5719104
56,2016-12-21,Dangal,9500000,12391761,294654618,285154618,0.9677588626830889,0.23336158597635961,130.4395894736842
16,2007-05-04,Spider-Man 3,258000000,336530303,894860230,636860230,0.711686818398444,0.23335284311677573,130.4381019379845
6,2006-04-28,R.V.,55000000,71724497,87473024,32473024,0.37123472489072745,0.23317691583114206,130.4081763636364
78,2001-06-29,crazy/beautiful,13000000,16929123,19929123,6929123,0.3476883052003844,0.23209253072353483,130.22402307692306
72,2007-11-02,American Gangster,100000000,130164645,267985456,167985456,0.6268454210440435,0.23174222923590349,130.164645
57,2002-07-12,Road to Perdition,80000000,104054514,183354514,103354514,0.5636867713003237,0.2311722295872719,130.0681425
93,2018-10-26,Indivisible,2700000,3511417,3588305,888305,0.2475556007641491,0.23107964676368542,130.05248148148146
68,2015-07-31,Mission: ImpossibleâRogue Nation,150000000,195042377,688858992,538858992,0.782248614386963,0.23093636210145244,130.02825133333334
76,2013-08-23,The World's End,20000000,26004851,47508505,27508505,0.5790227455063046,0.23091272470663263,130.024255
85,2016-11-18,Fantastic Beasts and Where to Find Them,180000000,234037575,802402853,622402853,0.7756737786673846,0.23089273164789884,130.020875
35,2010-07-09,Predators,40000000,52000688,127234389,87234389,0.6856195851264708,0.2307794081493691,130.00172
27,2016-04-29,Motherâs Day,25000000,32492859,52367022,27367022,0.5226003113180658,0.2306001758724894,129.971436
50,2003-07-04,Swimming Pool,7800000,10130108,24021282,16221282,0.6752879384206055,0.23001808075491398,129.8731794871795
69,2004-04-23,Man on Fire,60000000,77906816,130968579,70968579,0.5418748492338762,0.2298491572290671,129.84469333333334
97,2008-04-04,Nim's Island,37000000,48006762,101857425,64857425,0.6367471492628053,0.22927524251687711,129.74800540540542
20,2011-07-29,The Smurfs,110000000,142614158,563749323,453749323,0.8048778144608076,0.22868808018345557,129.64923454545453
36,2012-08-15,The Odd Life of Timothy Green,40000000,51853450,55249159,15249159,0.276007079130381,0.22859520436923675,129.633625
52,2008-12-19,Seven Pounds,54000000,69951824,166617328,112617328,0.6759040572298699,0.22804014374235618,129.54041481481482
61,2002-06-21,Minority Report,102000000,132024714,358824714,256824714,0.7157386433533115,0.22741737581041077,129.43599411764706
29,2013-06-14,Man of Steel,225000000,291045518,667999518,442999518,0.6631734096550652,0.22692504751095324,129.35356355555555
78,2018-10-05,The Hate U Give,23000000,29719483,35067665,12067665,0.3441251363613745,0.226096900810825,129.21514347826087
23,2015-09-18,Captive,2000000,2583301,2791973,791973,0.2836606944264862,0.22579676158527404,129.16505
83,2005-06-10,High Tension,2850000,3681066,6435262,3585262,0.5571275885892447,0.22576775314542039,129.16021052631578
58,2011-02-11,Just Go With It,80000000,103028109,214974953,134974953,0.6278636237217831,0.22351287647141035,128.78513625000002
29,2017-02-17,Fist Fight,25000000,32187017,40286416,15286416,0.37944343324062385,0.2232893156889935,128.74806800000002
50,2008-02-15,Dolphins and Whales Tribes of the Ocean 3D,6000000,7714996,17252287,11252287,0.6522200216122072,0.22229382879783735,128.58326666666667
78,2010-09-24,You Again,20000000,25702053,32838945,12838945,0.3909670362430949,0.22185204427054914,128.510265
96,2009-10-30,The Boondock Saints 2: All Saints Day,8000000,10273187,10629320,2629320,0.24736483613250898,0.22127378777394005,128.4148375
49,2018-06-13,Superfly,16000000,20537137,20723581,4723581,0.22793266279606791,0.22092353963456543,128.35710625000002
77,2012-06-22,Brave,185000000,237282182,554606532,369606532,0.6664301818933499,0.2203375810156702,128.26063891891891
59,2003-02-14,Daredevil,80000000,102543518,182782518,102782518,0.5623213813040917,0.21984342296506737,128.1793975
18,2006-09-15,Gridiron Gang,30000000,38432823,41457834,11457834,0.2763731940264897,0.21941721533180114,128.10941
79,2007-06-15,Nancy Drew,20000000,25584685,30703845,10703845,0.34861578411433486,0.21828234351917955,127.92342500000001
72,2002-10-11,Tuck Everlasting,15000000,19161999,19344615,4344615,0.22459040926893606,0.21720066888637246,127.74665999999999
95,2013-11-01,About Time,12000000,15323921,89309178,77309178,0.8656353101805504,0.21691060662607176,127.69934166666668
2,2009-09-18,Love Happens,18000000,22965110,36133014,18133014,0.501840615897694,0.21620231734139309,127.58394444444446
8,2003-10-10,Kill Bill: Volume 1,55000000,70098138,176469428,121469428,0.6883312842154168,0.2153857210871992,127.45116
20,2008-01-25,Meet the Spartans,30000000,38233676,84646831,54646831,0.6455862594548872,0.21535140905624664,127.44558666666667
38,2006-12-08,Apocalypto,40000000,50866635,121032272,81032272,0.669509632934925,0.21362991674208448,127.1665875
29,2018-09-21,Fahrenheit 11/9,5000000,6352306,6653715,1653715,0.24854010128176512,0.21288426596577684,127.04612
60,2008-09-26,Eagle Eye,80000000,101440743,180585259,100585259,0.5569959561317239,0.21136224327536718,126.80092875
69,2017-07-21,Dunkirk,150000000,190068280,499837368,349837368,0.6999023890506721,0.2108099257803564,126.71218666666665
30,2007-11-21,August Rush,25000000,31664162,65882103,40882103,0.6205342746876189,0.2104638676368571,126.656648
97,2011-04-29,Prom,8000000,10130219,10763183,2763183,0.2567254500829355,0.21028360788646328,126.62773750000001
98,2016-02-12,How to be Single,37000000,46843513,100003780,63003780,0.6300139854713492,0.2101360971795604,126.6040891891892
39,2007-02-14,Music and Lyrics,40000000,50572589,146196885,106196885,0.7263963592657942,0.20905769724385675,126.4314725
91,2001-11-21,Out Cold,11000000,13906394,14786394,3786394,0.25607284642895356,0.20899695492591394,126.42176363636364
10,2011-07-22,Captain America: The First Avenger,140000000,176654505,370569776,230569776,0.6222034038739306,0.20749261390192114,126.18178928571429
31,2004-08-27,Anacondas: The Hunt for the Blood Orchid,25000000,31526393,70326393,45326393,0.6445146845509339,0.20701362823206576,126.10557200000001
71,2011-09-09,Contagion,60000000,75658097,137551594,77551594,0.5638000385513526,0.2069586418490013,126.09682833333333
26,2005-12-30,The Matador,10000000,12589255,17300838,7300838,0.4219933161619107,0.20567182092983263,125.89254999999999
34,2010-08-13,The Expendables,82000000,103068524,268268174,186268174,0.6943357134864607,0.20441278464412665,125.69332195121952
24,2002-08-02,Full Frontal,2000000,2512846,3438804,1438804,0.41840244457084497,0.2040897054574773,125.6423
73,2006-10-13,The Marine,15000000,18844784,22165608,7165608,0.3232759507431513,0.2040237765527055,125.63189333333334
80,2010-09-17,Alpha and Omega 3D,20000000,25107267,48958353,28958353,0.5914895258016544,0.20341787897503938,125.53633500000001
74,2009-02-06,Coraline,60000000,75286229,126037057,66037057,0.5239495317635035,0.20304150178646882,125.47704833333333
41,2014-05-16,Godzilla,160000000,200676069,529076069,369076069,0.6975860195256725,0.2026951654110785,125.422543125
66,2005-07-29,Must Love Dogs,35000000,43894863,58405313,23405313,0.4007394498510777,0.20264018138067774,125.41389428571428
62,2010-12-17,Yogi Bear,80000000,100246011,204774690,124774690,0.60932671903935,0.201963258168946,125.30751375
9,2006-09-01,Crossover,5600000,7009668,7009668,1409668,0.20110339034601923,0.20110339034601923,125.17264285714285
67,2007-07-03,License to Wed,35000000,43799818,70187088,35187088,0.5013327807530639,0.2009099215891719,125.14233714285714
23,2010-01-22,Tooth Fairy,48000000,60022256,112610386,64610386,0.5737515720796836,0.20029663663425112,125.04636666666667
73,2009-09-18,Cloudy with a Chance of Meatballs,100000000,124870275,236827677,136827677,0.5777520547144496,0.1991688974818066,124.870275
3,2009-09-25,Fame,18000000,22455510,80227619,62227619,0.7756383621455848,0.19841499925853387,124.75283333333334
62,2018-12-21,Bumblebee,102000000,127195589,465195589,363195589,0.7807373878603135,0.19808539901489822,124.70155784313725
56,2019-02-22,How to Train Your Dragon: The Hidden World,129000000,160791800,519258283,390258283,0.7515687198002772,0.19772028175566167,124.64480620155038
92,2006-03-31,ATL,17000000,21170563,21170563,4170563,0.1969982092587712,0.19699820925877123,124.53272352941175
81,2011-03-04,The Adjustment Bureau,50200000,62495645,126931325,76731325,0.6045105493068791,0.19674402912394937,124.49331673306774
86,2008-06-27,WALL-E,180000000,223808164,532508025,352508025,0.6619769251364803,0.19573979437139746,124.33786888888889
96,2018-12-14,If Beale Street Could Talk,12000000,14915773,19859167,7859167,0.39574504811808076,0.19548252712078684,124.29810833333332
49,2001-01-12,Double Take,24000000,29823162,29823162,5823162,0.195256358128625,0.195256358128625,124.26317499999999
75,2004-10-01,Ladder 49,60000000,74541707,102332848,42332848,0.4136780010266107,0.19508148639526057,124.23617833333334
9,2011-06-17,Mr. Poppers's Penguins,55000000,68224452,189624452,134624452,0.7099530180843978,0.19383742356772612,124.04445818181817
39,2013-08-02,2 Guns,61000000,75612460,132493015,71493015,0.5395983705254198,0.19325465670605083,123.95485245901638
51,2003-09-19,Bubba Ho-Tep,1000000,1239183,1492895,492895,0.3301605270296973,0.1930166892218502,123.91829999999999
92,2018-07-27,Mission: ImpossibleâFallout,178000000,220159104,787456552,609456552,0.7739557826423419,0.19149380259105706,123.68488988764045
93,2001-03-30,Tomcats,11000000,13558739,13558739,2558739,0.18871511576408395,0.18871511576408395,123.26126363636362
81,2018-12-25,On the Basis of Sex,20000000,24622687,38073377,18073377,0.4746985537952149,0.18774096425788137,123.11343500000001
22,2013-09-13,The Family,30000000,36918811,51078541,21078541,0.41266920682013997,0.18740611662710374,123.06270333333333
73,2016-11-04,Trolls,125000000,153707064,344150134,219150134,0.6367864264728138,0.18676476703764247,122.9656512
50,2008-08-13,Tropic Thunder,90000000,110515313,191145256,101145256,0.5291538912166358,0.18563321627655346,122.79479222222223
17,2014-07-11,Dawn of the Planet of the Apes,170000000,208545589,710644566,540644566,0.7607805531295655,0.18483051684205126,122.67387588235295
21,2007-06-27,Live Free or Die Hard,110000000,134529403,382288147,272288147,0.7122589312192303,0.182334883326584,122.29945727272727
32,2011-12-09,The Sitter,25000000,30542576,38749404,13749404,0.3548287865279167,0.18147048238498284,122.170304
99,2014-06-13,How to Train Your Dragon 2,145000000,177002924,614586270,469586270,0.7640689239608298,0.1808044933766179,122.07098206896552
18,2012-05-25,Les Intouchables,10800000,13182281,484873045,474073045,0.9777261282899319,0.18071842043118336,122.05815740740739
31,2010-05-28,Sea Rex 3D: Journey to a Prehistoric World,5000000,6096582,16515203,11515203,0.6972486502285197,0.17986832621951118,121.93164
32,2006-01-06,Grandmaâs Boy,5000000,6090172,6590172,1590172,0.24129446090329656,0.17900512497840784,121.80344000000001
81,2016-12-09,Office Christmas Party,45000000,54767494,91323299,46323299,0.507245133577577,0.17834473127435774,121.70554222222223
59,2002-12-06,Adaptation,18500000,22498520,32531759,14031759,0.43132494003782573,0.17772369026940438,121.61362162162162
99,2010-02-26,Cop Out,37000000,44875481,55909910,18909910,0.3382210774440524,0.17549630275829245,121.28508378378378
19,2012-12-14,The Hobbit: An Unexpected Journey,250000000,303003568,1017003568,767003568,0.7541798201439545,0.1749272074578343,121.2014272
23,2003-02-07,Shanghai Knights,50000000,60470220,88316835,38316835,0.4338565235042673,0.17314671585451483,120.94044
23,2018-02-09,The 15:17 to Paris,30000000,36276286,56096200,26096200,0.4652044166984573,0.17301346670384063,120.92095333333333
20,2009-07-15,Harry Potter and the Half-Blood Prince,250000000,302089278,935213767,685213767,0.7326814373125026,0.17243007876631755,120.8357112
70,2011-05-06,Thor,150000000,181030624,449326618,299326618,0.6661671176578281,0.17141091001266173,120.68708266666665
70,2002-10-11,The Transporter,21000000,25296447,43928932,22928932,0.521955143366563,0.1698438915156741,120.45927142857143
94,2013-12-06,Inside Llewyn Davis,11000000,13248209,32943247,21943247,0.6660924164518452,0.1696990891372562,120.43826363636363
68,2013-05-16,Star Trek Into Darkness,190000000,228778661,467381584,277381584,0.5934799176854174,0.16950296339045362,120.40982157894737
11,2004-04-16,Kill Bill: Volume 2,55000000,66207920,153535982,98535982,0.6417777820967074,0.16928367482319337,120.37803636363635
77,2009-10-28,Michael Jackson's This Is It,60000000,72091016,252091016,192091016,0.7619907248102804,0.16771876262639993,120.15169333333333
71,2008-11-07,Madagascar: Escape 2 Africa,150000000,180174880,599680774,449680774,0.7498669183614681,0.16747551045961567,120.11658666666666
72,2009-05-01,X-Men Origins: Wolverine,150000000,179883157,374825760,224825760,0.599814057603725,0.16612537548470976,119.92210466666666
41,2004-03-12,Secret Window,40000000,47958031,92111551,52111551,0.5657439315075695,0.16593740055758335,119.89507749999999
2,2017-11-22,Coco,175000000,209726015,798008101,623008101,0.780703980597811,0.1655780042356691,119.84343714285714
55,2015-06-26,Ted 2,68000000,81476385,217214143,149214143,0.6869448781702948,0.1654023432679297,119.81821323529411
42,2005-08-12,The Skeleton Key,40000000,47907715,92256918,52256918,0.5664281783182915,0.16506141025511237,119.7692875
63,2003-12-25,Cold Mountain,80000000,95632614,165173909,85173909,0.5156620044634289,0.16346530065569473,119.5407675
10,2011-03-11,Battle: Los Angeles,70000000,83552429,213463976,143463976,0.6720758166708185,0.16220269311380522,119.36061285714285
